user_id,age,gender,state,account_created_at,is_bad_payer,customer_lifetime_value,customer_ticket_medio,total_cancelled_orders,total_returned_orders,total_orders_calculated
44944,16,F,Nevada,2019-03-10 17:05:00+00:00,0,45.5,45.5,0,0,1
58893,16,M,Nevada,2021-07-24 03:18:00+00:00,1,182.0,60.67,2,0,3
47702,16,F,Nevada,2019-04-03 18:25:00+00:00,0,45.5,45.5,0,0,1
63335,16,M,Nevada,2020-11-16 17:10:00+00:00,0,0.0,0.0,0,0,0
67428,16,M,Nevada,2019-05-15 01:42:00+00:00,0,45.5,45.5,1,0,1
22133,16,M,Nevada,2020-03-19 01:03:00+00:00,0,182.0,182.0,0,0,1
73303,16,F,Nevada,2026-06-27 02:20:00+00:00,1,91.0,45.5,1,0,2
65006,16,F,Nevada,2019-08-26 01:05:00+00:00,0,45.5,45.5,1,0,1
14099,16,M,Nevada,2023-04-06 02:56:00+00:00,0,45.5,45.5,0,0,1
96349,16,M,New Hampshire,2020-04-27 04:31:00+00:00,0,136.5,136.5,0,0,1
1279,16,M,New Jersey,2026-02-19 11:16:00+00:00,0,136.5,45.5,0,0,3
10517,16,M,New Jersey,2019-07-29 12:26:00+00:00,0,0.0,0.0,0,0,0
37123,16,M,New Jersey,2024-06-26 17:27:00+00:00,1,136.5,68.25,1,0,2
79355,16,M,New Jersey,2026-07-01 02:28:43.263103+00:00,0,91.0,91.0,0,0,1
33657,16,M,New Jersey,2026-01-28 15:23:00+00:00,0,45.5,45.5,0,0,1
20131,16,F,New Jersey,2025-02-28 12:46:00+00:00,1,182.0,91.0,0,1,2
95777,16,F,New Jersey,2025-10-01 10:23:00+00:00,0,45.5,45.5,0,0,1
53526,16,M,New Jersey,2022-09-25 02:20:00+00:00,0,91.0,45.5,0,0,2
80724,16,M,New Jersey,2024-03-27 06:46:00+00:00,1,364.0,91.0,0,2,4
68817,16,F,New Jersey,2021-09-15 15:11:00+00:00,0,91.0,91.0,0,0,1
18291,16,F,New Mexico,2025-05-12 01:13:00+00:00,0,0.0,0.0,0,0,0
14109,16,F,New Mexico,2020-01-20 17:40:00+00:00,0,0.0,0.0,0,0,0
2983,16,M,New Mexico,2023-03-24 04:29:00+00:00,1,227.5,75.83,1,1,3
32360,16,F,New York,2022-11-10 05:19:00+00:00,0,45.5,45.5,0,0,1
86155,16,F,New York,2020-11-12 17:07:00+00:00,1,91.0,45.5,1,0,2
90385,16,F,New York,2024-10-03 00:32:00+00:00,0,182.0,182.0,0,0,1
57148,16,M,New York,2026-03-15 05:44:00+00:00,0,0.0,0.0,0,0,0
10572,16,F,New York,2025-12-11 09:04:00+00:00,1,182.0,91.0,1,0,2
29299,16,M,New York,2026-04-07 06:21:00+00:00,0,91.0,45.5,0,0,2
83476,16,M,New York,2019-12-02 13:53:00+00:00,0,0.0,0.0,0,0,0
82014,16,M,New York,2024-04-08 06:57:00+00:00,0,45.5,45.5,0,0,1
14662,16,M,New York,2026-02-25 08:35:00+00:00,0,45.5,45.5,0,1,1
85147,16,F,New York,2022-11-10 02:57:00+00:00,0,45.5,45.5,0,0,1
72287,16,F,New York,2022-06-16 03:54:00+00:00,0,45.5,45.5,0,0,1
66672,16,F,New York,2021-04-12 00:26:00+00:00,0,45.5,45.5,0,0,1
5412,16,F,New York,2024-08-09 09:54:00+00:00,0,45.5,45.5,0,0,1
82310,16,F,New York,2019-06-18 04:17:00+00:00,1,136.5,68.25,1,0,2
25428,16,F,New York,2022-12-05 16:23:00+00:00,0,45.5,45.5,0,0,1
47134,16,F,New York,2022-04-07 16:18:00+00:00,0,0.0,0.0,0,0,0
67677,16,M,New York,2021-08-04 04:21:00+00:00,0,136.5,68.25,0,0,2
48183,16,M,New York,2025-10-17 11:45:00+00:00,0,0.0,0.0,0,0,0
19526,16,F,New York,2024-10-30 04:25:00+00:00,0,45.5,45.5,0,0,1
22371,16,F,New York,2024-11-11 00:20:00+00:00,1,91.0,45.5,1,0,2
68363,16,M,New York,2025-09-20 13:14:00+00:00,0,91.0,91.0,0,0,1
40245,16,M,New York,2020-08-11 12:04:00+00:00,0,91.0,45.5,0,0,2
65550,16,F,New York,2025-01-07 04:35:00+00:00,0,45.5,45.5,0,0,1
55579,16,F,North Carolina,2023-04-01 18:19:00+00:00,0,45.5,45.5,0,0,1
14779,16,M,North Carolina,2026-07-01 18:30:00+00:00,1,91.0,45.5,0,1,2
4602,16,M,North Carolina,2024-10-23 00:39:00+00:00,0,91.0,91.0,0,0,1
45073,16,M,North Carolina,2019-07-17 10:17:00+00:00,0,45.5,45.5,0,0,1
25373,16,M,North Carolina,2023-03-07 13:04:00+00:00,1,91.0,45.5,1,0,2
44016,16,F,North Carolina,2022-06-12 17:06:00+00:00,0,0.0,0.0,0,0,0
74876,16,M,North Carolina,2025-11-03 08:14:00+00:00,0,91.0,91.0,0,0,1
78265,16,M,North Carolina,2026-06-24 02:13:00+00:00,1,91.0,45.5,0,1,2
32294,16,M,North Carolina,2020-09-10 11:25:00+00:00,0,136.5,136.5,0,1,1
11811,16,F,North Carolina,2019-10-17 17:14:00+00:00,0,45.5,45.5,0,0,1
63652,16,F,North Carolina,2026-04-15 13:46:00+00:00,0,136.5,68.25,0,0,2
48285,16,M,North Carolina,2021-08-26 15:04:00+00:00,0,0.0,0.0,0,0,0
69047,16,M,North Carolina,2019-12-08 16:42:00+00:00,0,45.5,45.5,0,0,1
81292,16,M,North Dakota,2022-09-09 10:07:00+00:00,0,45.5,45.5,0,0,1
98702,16,F,North Dakota,2022-06-12 18:05:00+00:00,0,182.0,182.0,0,0,1
52647,16,F,Ohio,2021-10-01 12:19:00+00:00,0,227.5,56.88,1,0,4
62613,16,F,Ohio,2019-10-15 08:04:00+00:00,0,273.0,68.25,0,0,4
23954,16,F,Ohio,2026-06-02 16:55:00+00:00,0,91.0,91.0,0,0,1
93603,16,M,Ohio,2026-01-23 12:19:00+00:00,0,45.5,45.5,0,0,1
13896,16,M,Ohio,2021-07-02 10:56:00+00:00,0,45.5,45.5,0,0,1
21431,16,F,Ohio,2025-03-25 16:48:00+00:00,0,136.5,136.5,0,1,1
91787,16,M,Ohio,2020-04-02 08:04:00+00:00,0,0.0,0.0,0,0,0
3210,16,F,Ohio,2019-07-19 01:43:00+00:00,0,45.5,45.5,0,0,1
6619,16,F,Ohio,2025-05-30 18:30:00+00:00,1,227.5,113.75,1,0,2
72065,16,F,Ohio,2024-07-05 17:38:00+00:00,0,45.5,45.5,0,0,1
60774,16,M,Ohio,2019-02-19 13:41:00+00:00,0,91.0,45.5,0,0,2
12697,16,F,Ohio,2022-12-28 00:39:00+00:00,0,0.0,0.0,0,0,0
44282,16,F,Ohio,2025-10-31 03:45:00+00:00,0,0.0,0.0,0,0,0
22829,16,M,Ohio,2019-01-20 02:57:00+00:00,0,0.0,0.0,0,0,0
84659,16,F,Ohio,2025-10-18 03:58:00+00:00,0,45.5,45.5,0,0,1
14500,16,F,Oklahoma,2021-12-11 05:29:00+00:00,0,45.5,45.5,0,1,1
80977,16,M,Oregon,2022-12-28 01:41:00+00:00,0,45.5,45.5,0,0,1
50733,16,M,Oregon,2019-01-02 04:29:00+00:00,0,45.5,45.5,0,0,1
45783,16,F,Oregon,2025-02-21 01:31:00+00:00,0,136.5,68.25,0,0,2
16563,16,F,Oregon,2026-07-05 14:38:37.960896+00:00,0,0.0,0.0,0,0,0
39660,16,F,Oregon,2025-07-13 16:21:00+00:00,0,0.0,0.0,0,0,0
44353,16,F,Oregon,2022-07-03 04:40:00+00:00,0,91.0,45.5,0,0,2
61702,16,M,Pennsylvania,2024-10-15 01:47:00+00:00,0,227.5,56.88,1,0,4
31763,16,M,Pennsylvania,2024-12-08 01:18:00+00:00,0,45.5,45.5,0,1,1
25282,16,M,Pennsylvania,2025-02-17 12:13:00+00:00,0,0.0,0.0,0,0,0
74273,16,F,Pennsylvania,2026-07-02 07:42:21.364640+00:00,1,136.5,45.5,2,0,3
32417,16,M,Pennsylvania,2020-05-23 09:29:00+00:00,0,45.5,45.5,0,0,1
99151,16,F,Pennsylvania,2020-07-29 16:02:00+00:00,0,91.0,45.5,0,0,2
81275,16,F,Pennsylvania,2025-10-31 16:33:00+00:00,0,45.5,45.5,0,0,1
26609,16,F,Pennsylvania,2024-04-20 12:50:00+00:00,0,182.0,91.0,0,0,2
29325,16,F,Pennsylvania,2020-09-19 05:30:00+00:00,0,0.0,0.0,0,0,0
60577,16,M,Pennsylvania,2026-04-05 06:36:00+00:00,0,0.0,0.0,0,0,0
22973,16,F,Pennsylvania,2025-11-15 07:06:00+00:00,0,136.5,136.5,0,0,1
15205,16,F,Pennsylvania,2022-01-31 08:51:00+00:00,0,91.0,45.5,0,0,2
72155,16,F,Pennsylvania,2019-05-09 09:18:00+00:00,0,91.0,45.5,0,0,2
83018,16,F,Pennsylvania,2023-01-24 04:54:00+00:00,0,91.0,45.5,0,0,2
10656,16,F,South Carolina,2019-04-16 05:52:00+00:00,0,273.0,68.25,0,0,4
87338,16,M,South Carolina,2022-08-20 00:38:00+00:00,0,45.5,45.5,0,0,1
88682,16,F,South Carolina,2026-06-30 02:39:06.795062+00:00,0,0.0,0.0,0,0,0
25537,16,F,South Carolina,2022-06-07 14:54:00+00:00,0,91.0,45.5,0,0,2
48362,16,M,South Carolina,2019-11-29 18:13:00+00:00,0,91.0,91.0,0,0,1
89646,16,F,South Carolina,2026-05-15 05:08:00+00:00,0,182.0,182.0,0,0,1
53140,16,M,South Carolina,2026-07-04 17:34:41.163309+00:00,0,45.5,45.5,0,0,1
43507,16,F,South Carolina,2025-02-20 10:46:00+00:00,0,182.0,45.5,0,0,4
92415,16,M,South Carolina,2020-07-02 05:03:00+00:00,0,91.0,91.0,0,0,1
35425,16,F,South Dakota,2023-04-04 04:09:00+00:00,0,0.0,0.0,0,0,0
24619,16,M,South Dakota,2023-06-01 17:38:00+00:00,0,45.5,45.5,1,0,1
54844,16,F,Tennessee,2022-08-10 03:56:00+00:00,0,91.0,91.0,0,0,1
8643,16,F,Tennessee,2026-01-13 04:17:00+00:00,0,227.5,56.88,0,0,4
37827,16,M,Tennessee,2026-04-01 10:44:00+00:00,0,0.0,0.0,0,0,0
65528,16,M,Tennessee,2019-12-11 17:38:00+00:00,0,0.0,0.0,0,0,0
56120,16,M,Tennessee,2026-04-18 01:50:00+00:00,1,227.5,113.75,0,1,2
9727,16,M,Tennessee,2026-01-18 13:58:00+00:00,0,273.0,68.25,1,0,4
76275,16,M,Tennessee,2019-04-12 05:14:00+00:00,0,91.0,45.5,0,0,2
74462,16,M,Tennessee,2022-02-14 05:37:00+00:00,0,45.5,45.5,1,0,1
82493,16,M,Tennessee,2023-01-20 16:22:00+00:00,0,91.0,45.5,0,0,2
82085,16,F,Tennessee,2023-01-03 10:27:00+00:00,0,0.0,0.0,0,0,0
16193,16,M,Tennessee,2021-03-06 13:15:00+00:00,0,0.0,0.0,0,0,0
55686,16,M,Texas,2022-05-06 02:25:00+00:00,0,45.5,45.5,1,0,1
40913,16,M,Texas,2022-05-13 05:56:00+00:00,0,91.0,45.5,0,0,2
65664,16,M,Texas,2024-08-10 16:28:00+00:00,1,136.5,68.25,2,0,2
99495,16,F,Texas,2026-07-01 10:21:51.145828+00:00,1,136.5,68.25,2,0,2
45241,16,F,Texas,2025-02-15 09:29:00+00:00,0,45.5,45.5,1,0,1
67317,16,M,Texas,2023-02-16 13:52:00+00:00,0,45.5,45.5,0,0,1
62458,16,M,Texas,2024-11-21 03:37:00+00:00,0,45.5,45.5,0,0,1
99673,16,F,Texas,2021-03-14 12:51:00+00:00,0,45.5,45.5,1,0,1
82869,16,F,Texas,2022-02-23 02:57:00+00:00,0,136.5,68.25,0,0,2
57351,16,M,Texas,2024-05-15 16:06:00+00:00,0,45.5,45.5,1,0,1
87740,16,F,Texas,2026-01-08 16:17:00+00:00,0,45.5,45.5,0,0,1
91705,16,M,Texas,2022-03-25 02:14:00+00:00,0,0.0,0.0,0,0,0
99876,16,M,Texas,2020-07-27 01:17:00+00:00,0,0.0,0.0,0,0,0
52365,16,F,Texas,2019-02-21 01:28:00+00:00,0,0.0,0.0,0,0,0
33257,16,M,Texas,2020-02-27 15:03:00+00:00,0,45.5,45.5,0,0,1
55705,16,F,Texas,2024-07-10 05:52:00+00:00,0,0.0,0.0,0,0,0
82573,16,M,Texas,2022-11-15 05:29:00+00:00,0,409.5,102.38,1,0,4
99124,16,M,Texas,2024-08-21 17:23:00+00:00,0,0.0,0.0,0,0,0
16910,16,M,Texas,2024-02-16 09:32:00+00:00,0,91.0,91.0,0,0,1
69857,16,M,Texas,2019-08-09 03:08:00+00:00,0,0.0,0.0,0,0,0
54609,16,M,Texas,2024-10-11 07:30:00+00:00,1,91.0,45.5,0,1,2
87261,16,M,Texas,2025-02-15 08:34:00+00:00,0,0.0,0.0,0,0,0
47629,16,F,Texas,2022-10-25 05:12:00+00:00,1,273.0,136.5,0,1,2
90593,16,F,Texas,2023-02-16 18:59:00+00:00,0,45.5,45.5,0,0,1
59737,16,F,Texas,2024-02-25 18:37:00+00:00,0,45.5,45.5,0,0,1
99880,16,F,Texas,2023-03-01 16:56:00+00:00,0,45.5,45.5,0,0,1
68332,16,F,Texas,2020-08-23 11:29:00+00:00,0,45.5,45.5,0,0,1
86505,16,M,Texas,2022-02-19 16:26:00+00:00,0,0.0,0.0,0,0,0
86332,16,M,Texas,2022-05-17 17:47:00+00:00,0,0.0,0.0,0,0,0
48050,16,F,Texas,2022-06-29 01:18:00+00:00,0,182.0,45.5,0,0,4
59917,16,F,Texas,2025-04-11 11:10:00+00:00,1,91.0,45.5,0,1,2
28408,16,M,Texas,2020-07-16 01:27:00+00:00,0,136.5,68.25,0,0,2
6498,16,M,Texas,2022-03-03 05:23:00+00:00,0,91.0,91.0,0,0,1
8796,16,F,Texas,2025-06-17 14:51:00+00:00,0,45.5,45.5,0,0,1
96356,16,M,Texas,2023-09-20 00:34:00+00:00,0,91.0,91.0,0,0,1
49884,16,F,Texas,2020-01-28 04:58:00+00:00,0,0.0,0.0,0,0,0
60248,16,M,Texas,2021-11-30 18:37:00+00:00,0,91.0,45.5,0,0,2
5688,16,F,Texas,2020-06-11 03:30:00+00:00,0,45.5,45.5,0,0,1
83300,16,F,Texas,2026-06-02 09:52:00+00:00,0,227.5,56.88,1,0,4
28548,16,M,Texas,2022-09-29 14:06:00+00:00,0,45.5,45.5,0,0,1
18731,16,M,Texas,2020-10-18 10:40:00+00:00,0,0.0,0.0,0,0,0
56612,16,M,Texas,2023-07-31 11:31:00+00:00,0,45.5,45.5,0,0,1
49899,16,F,Texas,2021-04-14 02:42:00+00:00,0,45.5,45.5,0,0,1
89018,16,M,Texas,2025-08-31 07:03:00+00:00,0,45.5,45.5,0,0,1
1267,16,F,Texas,2021-10-29 02:57:00+00:00,0,45.5,45.5,0,0,1
68039,16,F,Texas,2022-12-23 15:02:00+00:00,0,0.0,0.0,0,0,0
53318,16,M,Texas,2026-03-12 15:34:00+00:00,0,45.5,45.5,1,0,1
99869,16,M,Texas,2019-01-14 16:40:00+00:00,0,45.5,45.5,1,0,1
51939,16,M,Texas,2025-05-25 06:37:00+00:00,0,0.0,0.0,0,0,0
60557,16,M,Texas,2025-02-15 05:58:00+00:00,0,182.0,182.0,0,0,1
49081,16,F,Utah,2026-06-14 05:25:00+00:00,0,45.5,45.5,1,0,1
34776,16,M,Utah,2024-12-28 16:00:00+00:00,0,45.5,45.5,0,0,1
99167,16,M,Utah,2025-03-14 01:19:00+00:00,0,0.0,0.0,0,0,0
24257,16,F,Virginia,2023-02-24 02:10:00+00:00,0,182.0,182.0,0,1,1
65459,16,M,Virginia,2025-04-23 02:07:00+00:00,0,91.0,45.5,0,0,2
5675,16,M,Virginia,2023-01-31 18:43:00+00:00,1,182.0,91.0,0,1,2
98410,16,F,Virginia,2020-01-10 09:34:00+00:00,0,45.5,45.5,0,0,1
96776,16,F,Virginia,2021-08-16 03:21:00+00:00,0,182.0,60.67,0,0,3
12261,16,F,Virginia,2022-03-16 02:57:00+00:00,0,182.0,182.0,0,0,1
88645,16,M,Virginia,2023-11-11 09:12:00+00:00,0,0.0,0.0,0,0,0
3235,16,M,Virginia,2022-10-30 10:45:00+00:00,0,45.5,45.5,0,0,1
17406,16,F,Virginia,2022-11-13 11:00:00+00:00,0,182.0,91.0,0,0,2
59420,16,M,Virginia,2022-11-18 14:21:00+00:00,0,0.0,0.0,0,0,0
4339,16,M,Virginia,2019-09-13 17:00:00+00:00,0,0.0,0.0,0,0,0
19224,16,M,Virginia,2021-04-05 00:19:00+00:00,0,136.5,136.5,0,0,1
66926,16,M,Virginia,2021-02-24 04:22:00+00:00,0,45.5,45.5,0,0,1
45071,16,F,Washington,2023-04-02 17:12:00+00:00,0,45.5,45.5,0,0,1
74641,16,F,Washington,2024-01-18 06:00:00+00:00,0,45.5,45.5,0,0,1
24817,16,F,Washington,2021-11-24 05:49:00+00:00,1,227.5,56.88,2,1,4
37665,16,F,Washington,2026-06-30 08:13:30.433908+00:00,1,136.5,68.25,2,0,2
70237,16,M,Washington,2022-11-28 10:08:00+00:00,1,136.5,68.25,0,1,2
55034,16,M,Washington,2022-11-09 18:59:00+00:00,0,45.5,45.5,0,1,1
62017,16,F,Washington,2023-04-24 16:36:00+00:00,1,182.0,91.0,1,0,2
57300,16,F,Washington,2026-03-17 16:53:00+00:00,0,45.5,45.5,0,0,1
93701,16,F,Washington,2025-10-17 14:03:00+00:00,0,45.5,45.5,0,0,1
76557,16,F,Washington,2021-11-18 07:55:00+00:00,0,91.0,45.5,0,0,2
93636,16,F,Washington,2020-01-28 12:25:00+00:00,0,45.5,45.5,0,0,1
51329,16,M,Washington,2019-04-23 10:40:00+00:00,0,45.5,45.5,0,0,1
40304,16,F,West Virginia,2026-05-13 05:50:00+00:00,0,182.0,182.0,1,0,1
93571,16,M,Wisconsin,2026-05-27 08:42:00+00:00,0,0.0,0.0,0,0,0
26001,16,M,Wisconsin,2023-04-28 05:19:00+00:00,0,364.0,91.0,1,0,4
58123,16,M,Wisconsin,2025-07-05 01:39:00+00:00,1,91.0,45.5,0,1,2
66494,16,M,Wisconsin,2022-11-09 16:15:00+00:00,0,45.5,45.5,0,0,1
61995,16,M,Wisconsin,2023-11-10 06:11:00+00:00,0,91.0,91.0,0,0,1
95605,17,M,Alabama,2021-01-31 16:32:00+00:00,0,45.5,45.5,0,1,1
84522,17,F,Alabama,2020-04-24 06:23:00+00:00,0,227.5,56.88,0,1,4
67794,17,F,Alabama,2024-12-26 07:14:00+00:00,1,227.5,113.75,0,1,2
21734,17,M,Alaska,2022-11-05 08:06:00+00:00,0,136.5,68.25,0,0,2
13372,17,F,Alaska,2020-02-18 06:40:00+00:00,0,45.5,45.5,0,1,1
43610,17,M,Arizona,2023-08-25 13:18:00+00:00,1,91.0,45.5,1,1,2
92271,17,F,Arizona,2023-08-10 08:46:00+00:00,0,0.0,0.0,0,0,0
75581,17,F,Arizona,2020-09-17 12:16:00+00:00,1,91.0,45.5,2,0,2
25418,17,M,Arizona,2023-10-14 03:17:00+00:00,0,136.5,68.25,0,0,2
69080,17,F,Arizona,2020-10-22 15:35:00+00:00,0,45.5,45.5,0,0,1
56583,17,M,Arizona,2022-01-10 14:37:00+00:00,0,364.0,121.33,0,0,3
87893,17,M,Arizona,2020-07-18 04:57:00+00:00,0,45.5,45.5,1,0,1
20175,17,M,Arizona,2019-05-28 01:51:00+00:00,0,0.0,0.0,0,0,0
19856,17,M,Arizona,2022-12-01 14:05:00+00:00,0,45.5,45.5,1,0,1
38960,17,M,Arizona,2021-02-27 12:13:00+00:00,0,227.5,56.88,0,0,4
89078,17,M,Arizona,2020-03-03 14:26:00+00:00,0,45.5,45.5,0,0,1
16784,17,F,Arizona,2023-01-05 17:50:00+00:00,0,0.0,0.0,0,0,0
93787,17,M,Arizona,2020-03-26 01:37:00+00:00,0,45.5,45.5,0,0,1
31522,17,M,Arizona,2024-08-15 03:36:00+00:00,0,0.0,0.0,0,0,0
28209,17,F,Arizona,2025-02-05 06:24:00+00:00,0,45.5,45.5,0,0,1
62098,17,F,Arkansas,2026-07-05 07:14:02.861147+00:00,0,45.5,45.5,0,0,1
7919,17,M,Arkansas,2023-12-06 16:22:00+00:00,1,227.5,56.88,1,1,4
15683,17,M,Arkansas,2025-10-07 18:23:00+00:00,0,0.0,0.0,0,0,0
82365,17,F,California,2023-12-23 06:25:00+00:00,0,0.0,0.0,0,0,0
43012,17,M,California,2023-01-21 04:47:00+00:00,0,0.0,0.0,0,0,0
37899,17,F,California,2019-11-24 14:20:00+00:00,0,91.0,45.5,0,0,2
99923,17,F,California,2022-08-18 04:35:00+00:00,0,182.0,182.0,0,0,1
54794,17,M,California,2021-05-26 06:29:00+00:00,0,45.5,45.5,0,1,1
21806,17,F,California,2019-08-26 18:04:00+00:00,0,91.0,45.5,0,0,2
18741,17,F,California,2019-01-03 00:02:00+00:00,0,45.5,45.5,0,0,1
14601,17,M,California,2021-02-20 14:07:00+00:00,1,91.0,45.5,1,0,2
76798,17,M,California,2021-04-17 05:12:00+00:00,0,91.0,45.5,0,0,2
49394,17,M,California,2025-09-26 17:25:00+00:00,0,91.0,91.0,0,0,1
748,17,F,California,2025-01-11 17:20:00+00:00,0,0.0,0.0,0,0,0
97721,17,M,California,2022-12-25 04:36:00+00:00,0,227.5,56.88,0,0,4
29530,17,F,California,2025-07-11 18:33:00+00:00,1,91.0,45.5,1,0,2
26583,17,M,California,2019-08-19 09:31:00+00:00,0,45.5,45.5,0,0,1
63488,17,M,California,2025-09-24 17:47:00+00:00,0,45.5,45.5,0,0,1
75312,17,M,California,2023-08-19 01:53:00+00:00,1,136.5,68.25,1,1,2
2587,17,M,California,2024-09-13 03:19:00+00:00,0,0.0,0.0,0,0,0
55412,17,M,California,2020-10-12 03:47:00+00:00,0,0.0,0.0,0,0,0
44135,17,F,California,2025-10-04 03:22:00+00:00,0,0.0,0.0,0,0,0
60151,17,F,California,2023-11-28 15:53:00+00:00,0,91.0,45.5,0,0,2
1669,17,F,California,2021-09-15 04:21:00+00:00,0,182.0,182.0,0,0,1
29546,17,F,California,2020-08-08 17:02:00+00:00,0,0.0,0.0,0,0,0
74211,17,M,California,2022-03-01 02:00:00+00:00,0,45.5,45.5,0,0,1
1439,17,M,California,2020-03-21 18:02:00+00:00,1,91.0,45.5,1,0,2
46900,17,M,California,2022-02-09 17:34:00+00:00,0,227.5,75.83,0,1,3
50616,17,M,California,2021-11-26 16:09:00+00:00,0,0.0,0.0,0,0,0
54933,17,F,California,2020-10-28 15:11:00+00:00,0,45.5,45.5,0,0,1
40444,17,M,California,2026-07-04 15:48:16.052104+00:00,0,0.0,0.0,0,0,0
57256,17,M,California,2020-10-17 16:25:00+00:00,0,182.0,91.0,0,0,2
53110,17,M,California,2022-02-15 16:12:00+00:00,0,0.0,0.0,0,0,0
95877,17,F,California,2020-04-19 00:07:00+00:00,0,45.5,45.5,0,0,1
11263,17,M,California,2024-09-07 04:53:00+00:00,0,0.0,0.0,0,0,0
22471,17,F,California,2022-07-07 13:49:00+00:00,0,45.5,45.5,0,1,1
89111,17,F,California,2020-02-15 13:42:00+00:00,0,0.0,0.0,0,0,0
26655,17,F,California,2025-12-04 15:25:00+00:00,0,91.0,91.0,0,0,1
85558,17,M,California,2020-10-07 16:30:00+00:00,0,0.0,0.0,0,0,0
41068,17,F,California,2021-01-06 05:42:00+00:00,0,45.5,45.5,0,0,1
91867,17,F,California,2020-11-26 17:02:00+00:00,0,0.0,0.0,0,0,0
18828,17,F,California,2024-08-29 01:06:00+00:00,0,0.0,0.0,0,0,0
62985,17,F,California,2024-08-20 17:37:00+00:00,0,45.5,45.5,0,0,1
24775,17,M,California,2026-04-06 08:30:00+00:00,0,273.0,91.0,0,0,3
15750,17,F,California,2020-09-16 07:58:00+00:00,0,91.0,45.5,0,0,2
88959,17,F,California,2022-12-17 06:24:00+00:00,1,136.5,68.25,2,0,2
70714,17,F,California,2025-06-17 16:28:00+00:00,0,45.5,45.5,0,0,1
38094,17,M,California,2021-01-21 14:46:00+00:00,0,136.5,136.5,1,0,1
65414,17,M,California,2022-12-15 18:01:00+00:00,0,0.0,0.0,0,0,0
40445,17,F,California,2024-01-10 18:10:00+00:00,0,91.0,91.0,0,1,1
83158,17,F,California,2026-03-16 01:34:00+00:00,0,45.5,45.5,0,0,1
78409,17,M,California,2024-03-01 05:41:00+00:00,0,0.0,0.0,0,0,0
62624,17,M,California,2022-12-28 18:43:00+00:00,0,409.5,102.38,0,0,4
57655,17,M,California,2025-02-20 00:29:00+00:00,0,0.0,0.0,0,0,0
58890,17,F,California,2023-01-20 00:44:00+00:00,0,273.0,91.0,0,0,3
28398,17,M,California,2024-05-25 18:44:00+00:00,0,45.5,45.5,0,0,1
93484,17,F,California,2022-06-25 14:55:00+00:00,0,45.5,45.5,0,1,1
37697,17,F,California,2020-11-12 03:55:00+00:00,0,91.0,45.5,0,0,2
69391,17,M,California,2021-06-18 08:33:00+00:00,0,0.0,0.0,0,0,0
39641,17,F,California,2019-06-25 18:39:00+00:00,0,45.5,45.5,0,0,1
58714,17,F,California,2020-02-11 11:55:00+00:00,0,45.5,45.5,0,0,1
67630,17,F,California,2020-09-15 08:39:00+00:00,0,45.5,45.5,0,1,1
39604,17,M,California,2025-04-23 14:48:00+00:00,0,91.0,91.0,0,0,1
49607,17,M,California,2024-11-04 07:38:00+00:00,0,45.5,45.5,0,0,1
33145,17,F,California,2020-03-28 01:16:00+00:00,0,0.0,0.0,0,0,0
39037,17,M,California,2022-11-05 09:24:00+00:00,0,91.0,91.0,0,0,1
96657,17,M,California,2026-05-20 00:40:00+00:00,0,136.5,68.25,0,0,2
7287,17,F,Colorado,2019-06-15 02:15:00+00:00,0,0.0,0.0,0,0,0
12806,17,M,Colorado,2024-03-24 18:57:00+00:00,0,136.5,45.5,0,1,3
19228,17,M,Colorado,2022-01-07 07:00:00+00:00,0,45.5,45.5,0,0,1
9819,17,F,Colorado,2022-01-13 12:46:00+00:00,0,455.0,151.67,0,1,3
13081,17,F,Connecticut,2022-06-29 18:57:00+00:00,0,136.5,68.25,0,0,2
12269,17,F,Connecticut,2024-10-29 15:17:00+00:00,0,136.5,68.25,0,0,2
69631,17,M,Connecticut,2022-08-28 04:47:00+00:00,1,136.5,68.25,1,0,2
8755,17,M,Connecticut,2019-07-01 13:37:00+00:00,1,227.5,113.75,0,1,2
97904,17,M,Connecticut,2025-08-28 00:48:00+00:00,0,91.0,45.5,0,0,2
26769,17,F,Florida,2021-09-09 18:12:00+00:00,0,91.0,45.5,0,0,2
59507,17,M,Florida,2022-11-01 13:12:00+00:00,0,136.5,68.25,0,0,2
15214,17,M,Florida,2021-03-22 15:16:00+00:00,0,0.0,0.0,0,0,0
1017,17,M,Florida,2024-06-05 10:33:00+00:00,0,0.0,0.0,0,0,0
52874,17,M,Florida,2025-04-25 04:48:00+00:00,1,182.0,60.67,1,1,3
59657,17,F,Florida,2023-09-24 08:00:00+00:00,0,182.0,182.0,0,1,1
73310,17,M,Florida,2020-12-17 15:22:00+00:00,0,45.5,45.5,0,0,1
9721,17,M,Florida,2020-06-19 08:16:00+00:00,0,0.0,0.0,0,0,0
41547,17,M,Florida,2023-04-25 15:26:00+00:00,0,45.5,45.5,1,0,1
37239,17,F,Florida,2023-09-27 17:21:00+00:00,0,45.5,45.5,0,0,1
56886,17,M,Florida,2024-04-24 05:31:00+00:00,0,0.0,0.0,0,0,0
78820,17,M,Florida,2024-01-26 06:20:00+00:00,0,0.0,0.0,0,0,0
42987,17,M,Florida,2022-02-25 16:20:00+00:00,0,45.5,45.5,0,0,1
33834,17,F,Florida,2020-12-24 12:43:00+00:00,0,45.5,45.5,0,0,1
